v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   580.000000                     0.000056          0.000109
   581.000000                     0.000056          0.000108
   582.000000                     0.000056          0.000108
   583.000000                     0.000056          0.000107
   584.000000                     0.000055          0.000107
   585.000000                     0.000055          0.000106
   586.000000                     0.000055          0.000106
   587.000000                     0.000055          0.000105
   588.000000                     0.000055          0.000105
   589.000000                     0.000054          0.000105
   590.000000                     0.000054          0.000105
   591.000000                     0.000054          0.000104
   592.000000                     0.000054          0.000104
   593.000000                     0.000054          0.000104
   594.000000                     0.000054          0.000104
   595.000000                     0.000054          0.000104
   596.000000                     0.000054          0.000103
   597.000000                     0.000054          0.000103
   598.000000                     0.000054          0.000103
   599.000000                     0.000054          0.000103
   600.000000                     0.000054          0.000103
   601.000000                     0.000054          0.000103
   602.000000                     0.000054          0.000103
   603.000000                     0.000054          0.000103
   604.000000                     0.000054          0.000103
   605.000000                     0.000054          0.000104
   606.000000                     0.000054          0.000104
   607.000000                     0.000054          0.000104
   608.000000                     0.000054          0.000104
   609.000000                     0.000054          0.000104
   610.000000                     0.000054          0.000105
   611.000000                     0.000054          0.000105
   612.000000                     0.000055          0.000105
   613.000000                     0.000055          0.000106
   614.000000                     0.000055          0.000106
   615.000000                     0.000055          0.000107
   616.000000                     0.000056          0.000107
   617.000000                     0.000056          0.000108
   618.000000                     0.000056          0.000108
   619.000000                     0.000056          0.000109
   620.000000                     0.000057          0.000109
   621.000000                     0.000057          0.000110
   622.000000                     0.000057          0.000111
   623.000000                     0.000058          0.000111
   624.000000                     0.000058          0.000112
   625.000000                     0.000059          0.000113
   626.000000                     0.000059          0.000114
   627.000000                     0.000060          0.000115
   628.000000                     0.000060          0.000116
   629.000000                     0.000061          0.000117
   630.000000                     0.000061          0.000118
   631.000000                     0.000062          0.000119
   632.000000                     0.000062          0.000120
   633.000000                     0.000063          0.000122
   634.000000                     0.000064          0.000123
   635.000000                     0.000065          0.000124
   636.000000                     0.000065          0.000126
   637.000000                     0.000066          0.000128
   638.000000                     0.000067          0.000129
   639.000000                     0.000068          0.000131
   640.000000                     0.000069          0.000133
   641.000000                     0.000070          0.000135
   642.000000                     0.000071          0.000137
   643.000000                     0.000072          0.000139
   644.000000                     0.000073          0.000142
   645.000000                     0.000075          0.000144
   646.000000                     0.000076          0.000147
   647.000000                     0.000078          0.000150
   648.000000                     0.000079          0.000153
   649.000000                     0.000081          0.000156
   650.000000                     0.000083          0.000160
   651.000000                     0.000085          0.000163
   652.000000                     0.000087          0.000167
   653.000000                     0.000089          0.000172
   654.000000                     0.000091          0.000176
   655.000000                     0.000094          0.000181
